"Year"	"Month"	"Day"	"TempMin"	"Matin.Piche"	"TempMax"	"Soir.Piche"	"Rainfall"	"Comments"	"Lacking"	"dates"	"julian"	"tminauto"	"tmaxauto"	"rainauto"	"tmine"	"tmaxe"	"raine"
2008	5	31	23.1	5.2	30.1	5.4	10.6	""	"no"	2008-05-31	31May2008	22.55	29.25	11.6	23.1	30.1	10.6
2008	6	1	22.1	5.4	28.8	5.5	64.1	""	"no"	2008-06-01	1Jun2008	21.66	27.42	69.6	22.1	28.8	64.1
2008	6	2	21.6	5.5	30.5	5.8	54.8	""	"no"	2008-06-02	2Jun2008	21.33	29.07	60	21.6	30.5	54.8
2008	6	3	21	5.8	31	6.1	1.9	""	"no"	2008-06-03	3Jun2008	20.69	29.29	1.4	21	31	1.9
2008	6	4	21.5	6.1	29	6.2	11	""	"no"	2008-06-04	4Jun2008	21.36	28.33	12.2	21.5	29	11
2008	6	5	21.9	6.2	29	6.3	23	""	"no"	2008-06-05	5Jun2008	21.66	26.99	24.8	21.9	29	23
2008	6	6	21.9	6.3	NA	NA	4.1	""	"no"	2008-06-06	6Jun2008	21.45	29.03	9.4	21.9	30.5744433	4.1
2008	6	7	NA	NA	NA	NA	0	""	"no"	2008-06-07	7Jun2008	21.54	29.81	9	21.8539826	31.4130291	0
2008	6	8	NA	NA	NA	NA	0	""	"no"	2008-06-08	8Jun2008	21.85	28.81	35.4	22.1499365	30.3379191	0
2008	6	9	NA	NA	NA	NA	0	""	"no"	2008-06-09	9Jun2008	22.33	29.95	27	22.6081877	31.5635445	0
2008	6	10	NA	NA	NA	NA	0	""	"no"	2008-06-10	10Jun2008	21.82	29.86	0.8	22.1212958	31.4667846	0
2008	6	11	NA	NA	NA	NA	0	""	"no"	2008-06-11	11Jun2008	22.85	24.87	9	23.1046265	26.1019857	0
2008	6	12	NA	NA	NA	NA	0	""	"no"	2008-06-12	12Jun2008	22.58	30.44	1.8	22.8468602	32.0903484	0
2008	6	13	NA	NA	NA	NA	0	""	"no"	2008-06-13	13Jun2008	21.54	29.03	4	21.8539826	30.5744433	0
2008	6	14	NA	NA	NA	NA	0	""	"no"	2008-06-14	14Jun2008	21.97	29.86	3	22.2644993	31.4667846	0
2008	6	15	NA	NA	NA	NA	0	""	"no"	2008-06-15	15Jun2008	22.65	28.9	14.2	22.9136885	30.434679	0
2008	6	16	NA	NA	32.7	8.1	103	""	"no"	2008-06-16	16Jun2008	22.3	29.38	4	22.579547	32.7	103
2008	6	17	NA	8.1	31	8.2	3.2	""	"no"	2008-06-17	17Jun2008	22.27	29.73	3.4	22.5509063	31	3.2
2008	6	18	22.6	8.4	33.4	8.6	20.6	""	"no"	2008-06-18	18Jun2008	22.36	31.52	22.6	22.6	33.4	20.6
2008	6	19	23.2	8.7	30.1	8.7	15.4	""	"no"	2008-06-19	19Jun2008	22.82	28.9	17.4	23.2	30.1	15.4
2008	6	20	23.7	8.7	24.7	8.8	11.9	""	"no"	2008-06-20	20Jun2008	22.39	25.36	13.4	23.7	24.7	11.9
2008	6	21	22.5	8.8	30.7	9	2.8	""	"no"	2008-06-21	21Jun2008	22.15	29.2	2.2	22.5	30.7	2.8
2008	6	22	22.5	9.2	31.5	9.4	16.2	""	"no"	2008-06-22	22Jun2008	22	29.6	18	22.5	31.5	16.2
2008	6	23	22.5	9.4	30.2	9.6	0.5	""	"no"	2008-06-23	23Jun2008	22	28.9	0.8	22.5	30.2	0.5
2008	6	24	22.4	9.7	29.5	9.7	18.7	""	"no"	2008-06-24	24Jun2008	22.18	28.24	21.8	22.4	29.5	18.7
2008	6	25	22.7	9.8	32.4	10.1	2	""	"no"	2008-06-25	25Jun2008	22.27	30.43	1.8	22.7	32.4	2
2008	6	26	21.7	10.2	31.5	10.6	4.2	""	"no"	2008-06-26	26Jun2008	21.42	30.45	4.8	21.7	31.5	4.2
2008	6	27	21.6	10.6	31.6	11	1.8	""	"no"	2008-06-27	27Jun2008	21.33	30.43	2	21.6	31.6	1.8
2008	6	28	22.2	11	31.3	11.5	0.1	""	"no"	2008-06-28	28Jun2008	21.72	29.86	0.2	22.2	31.3	0.1
2008	6	29	21.8	11.5	31.8	11.9	18.6	""	"no"	2008-06-29	29Jun2008	21.63	30.54	21.6	21.8	31.8	18.6
2008	6	30	23.3	12	30.4	12.2	6.1	""	"no"	2008-06-30	30Jun2008	22.15	28.46	7.2	23.3	30.4	6.1
2008	7	1	21.4	12.3	32.4	12.8	0.1	""	"no"	2008-07-01	1Jul2008	21.06	30.24	0.2	21.4	32.4	0.1
2008	7	2	21.7	12.9	29.5	13.2	13.6	""	"no"	2008-07-02	2Jul2008	21.39	27.46	15.2	21.7	29.5	13.6
2008	7	3	21.8	13.3	30.7	13.7	9.3	""	"no"	2008-07-03	3Jul2008	21.63	29.11	10.8	21.8	30.7	9.3
2008	7	4	21.9	13.9	30.8	14.1	5.5	""	"no"	2008-07-04	4Jul2008	21.57	29.33	6	21.9	30.8	5.5
2008	7	5	22	14.2	27.1	14.3	10.9	""	"no"	2008-07-05	5Jul2008	22.48	26.1	12.6	22	27.1	10.9
2008	7	6	22.7	14.3	33.8	15	35.2	""	"no"	2008-07-06	6Jul2008	22.36	31.42	40.2	22.7	33.8	35.2
2008	7	7	22.2	15.2	31.4	15.7	15.7	""	"no"	2008-07-07	7Jul2008	21.88	28.76	17.6	22.2	31.4	15.7
2008	7	8	21.4	15.7	29.5	1.8	10.3	""	"no"	2008-07-08	8Jul2008	21.24	28.07	12.4	21.4	29.5	10.3
2008	7	9	22.2	1.9	29.7	2.3	7.8	""	"no"	2008-07-09	9Jul2008	22	27.5	8.4	22.2	29.7	7.8
2008	7	10	21.4	2.3	30.5	3.1	2.1	""	"no"	2008-07-10	10Jul2008	21.03	29.33	2.2	21.4	30.5	2.1
2008	7	11	21.9	3.2	31.6	4.1	0.1	""	"no"	2008-07-11	11Jul2008	21.81	29.55	20.8	21.9	31.6	0.1
2008	7	12	22.2	4.2	30.7	5.1	23.7	""	"no"	2008-07-12	12Jul2008	21.81	28.81	4	22.2	30.7	23.7
2008	7	13	21.3	5.1	31.9	6.1	0.5	""	"no"	2008-07-13	13Jul2008	21.03	30.7	0.4	21.3	31.9	0.5
2008	7	14	22.4	6.2	30.2	6.6	25.4	""	"no"	2008-07-14	14Jul2008	22.15	28.81	30.2	22.4	30.2	25.4
2008	7	15	21.2	6.6	32.2	7.2	7.1	""	"no"	2008-07-15	15Jul2008	20.84	30.04	8.8	21.2	32.2	7.1
2008	7	16	21.2	7.3	31.6	7.9	5.7	""	"no"	2008-07-16	16Jul2008	20.78	29.68	6.2	21.2	31.6	5.7
2008	7	17	21.7	8	27.3	8.1	12.2	""	"no"	2008-07-17	17Jul2008	21.33	25.36	13	21.7	27.3	12.2
2008	7	18	21.2	8.2	32	8.9	8.3	""	"no"	2008-07-18	18Jul2008	20.91	29.38	9.6	21.2	32	8.3
2008	7	19	21.4	9	31	9.6	8.5	""	"no"	2008-07-19	19Jul2008	21.12	24.26	0.2	21.4	31	8.5
2008	7	20	21.5	9.6	32.6	10.2	9.7	""	"no"	2008-07-20	20Jul2008	NA	NA	NA	21.5	32.6	9.7
2008	7	21	21.7	10.3	32.1	11.3	0.1	""	"no"	2008-07-21	21Jul2008	NA	NA	NA	21.7	32.1	0.1
2008	7	22	21	11.3	32.5	12.2	0.5	""	"no"	2008-07-22	22Jul2008	NA	NA	NA	21	32.5	0.5
2008	7	23	20.9	12.2	31.5	12.9	3	""	"no"	2008-07-23	23Jul2008	NA	NA	NA	20.9	31.5	3
2008	7	24	22.1	12.9	29.8	13.3	7.9	""	"no"	2008-07-24	24Jul2008	NA	NA	NA	22.1	29.8	7.9
2008	7	25	21.7	13.3	31.5	14.1	4.3	""	"no"	2008-07-25	25Jul2008	NA	NA	NA	21.7	31.5	4.3
2008	7	26	21	14.1	32.8	15.2	0.2	""	"no"	2008-07-26	26Jul2008	NA	NA	NA	21	32.8	0.2
2008	7	27	22.1	15.3	31.6	0.7	5.7	""	"no"	2008-07-27	27Jul2008	NA	NA	NA	22.1	31.6	5.7
2008	7	28	22.5	1	29.5	0.9	16	""	"no"	2008-07-28	28Jul2008	NA	NA	NA	22.5	29.5	16
2008	7	29	21	1	30.4	1.9	23.1	""	"no"	2008-07-29	29Jul2008	NA	NA	NA	21	30.4	23.1
2008	7	30	21.5	2.4	31.7	3.2	1.2	""	"no"	2008-07-30	30Jul2008	NA	NA	NA	21.5	31.7	1.2
2008	7	31	20.1	3.3	32.2	4.3	6	""	"no"	2008-07-31	31Jul2008	NA	NA	NA	20.1	32.2	6
2008	8	1	20.1	4.3	30.6	4.8	8.2	""	"no"	2008-08-01	1Aug2008	NA	NA	NA	20.1	30.6	8.2
2008	8	2	20.6	4.8	33.6	6.1	0.2	""	"no"	2008-08-02	2Aug2008	NA	NA	NA	20.6	33.6	0.2
2008	8	3	21.5	6.1	33	7.2	0.1	""	"no"	2008-08-03	3Aug2008	NA	NA	NA	21.5	33	0.1
2008	8	4	22	7.3	34.7	8.6	0.1	""	"no"	2008-08-04	4Aug2008	NA	NA	NA	22	34.7	0.1
2008	8	5	21.5	8.7	35	10.1	0	""	"no"	2008-08-05	5Aug2008	NA	NA	NA	21.5	35	0
2008	8	6	21.5	10.2	34.6	11.3	0.1	""	"no"	2008-08-06	6Aug2008	NA	NA	NA	21.5	34.6	0.1
2008	8	7	22.1	11.4	34.6	12.3	0.9	""	"no"	2008-08-07	7Aug2008	NA	NA	NA	22.1	34.6	0.9
2008	8	8	22	12.3	33.7	13.5	0.1	""	"no"	2008-08-08	8Aug2008	NA	NA	NA	22	33.7	0.1
2008	8	9	22.4	13.6	34.6	14.6	0.3	""	"no"	2008-08-09	9Aug2008	NA	NA	NA	22.4	34.6	0.3
2008	8	10	21.6	14.7	35.1	16	0	""	"no"	2008-08-10	10Aug2008	NA	NA	NA	21.6	35.1	0
2008	8	11	21.8	0	35.5	1.7	0	""	"no"	2008-08-11	11Aug2008	NA	NA	NA	21.8	35.5	0
2008	8	12	23	1.8	34.8	4.5	0	""	"no"	2008-08-12	12Aug2008	NA	NA	NA	23	34.8	0
2008	8	13	23	7	35.3	8.3	0	""	"no"	2008-08-13	13Aug2008	NA	NA	NA	23	35.3	0
2008	8	14	23.7	0	35.2	1.7	0	""	"no"	2008-08-14	14Aug2008	NA	NA	NA	23.7	35.2	0
2008	8	15	23	0	35.8	2	0	""	"no"	2008-08-15	15Aug2008	NA	NA	NA	23	35.8	0
2008	8	16	24.2	2.1	35.3	4.5	4.3	""	"no"	2008-08-16	16Aug2008	NA	NA	NA	24.2	35.3	4.3
2008	8	17	22.6	0	33.6	1.4	0.8	""	"no"	2008-08-17	17Aug2008	NA	NA	NA	22.6	33.6	0.8
2008	8	18	22	1.5	34.5	3.1	10.8	""	"no"	2008-08-18	18Aug2008	NA	NA	NA	22	34.5	10.8
2008	8	19	22	3.2	34	5.7	17.1	""	"no"	2008-08-19	19Aug2008	NA	NA	NA	22	34	17.1
2008	8	20	22.4	5.8	32.5	7.7	0.1	""	"no"	2008-08-20	20Aug2008	NA	NA	NA	22.4	32.5	0.1
2008	8	21	22.3	9	30.7	9.6	1.5	""	"no"	2008-08-21	21Aug2008	NA	NA	NA	22.3	30.7	1.5
2008	8	22	22	10.6	33.6	12.7	0.1	""	"no"	2008-08-22	22Aug2008	NA	NA	NA	22	33.6	0.1
2008	8	23	22	14.3	33.6	15.6	16.4	""	"no"	2008-08-23	23Aug2008	NA	NA	NA	22	33.6	16.4
2008	8	24	21.6	0	32.4	0.9	1.7	""	"no"	2008-08-24	24Aug2008	NA	NA	NA	21.6	32.4	1.7
2008	8	25	22	1.8	31.3	2.4	15.6	""	"no"	2008-08-25	25Aug2008	NA	NA	NA	22	31.3	15.6
2008	8	26	21.4	2.5	33.9	3.8	0.1	""	"no"	2008-08-26	26Aug2008	NA	NA	NA	21.4	33.9	0.1
2008	8	27	21.6	4.4	34.1	5.8	6.5	""	"no"	2008-08-27	27Aug2008	NA	NA	NA	21.6	34.1	6.5
2008	8	28	21.4	5.9	34.1	6.9	0.2	""	"no"	2008-08-28	28Aug2008	NA	NA	NA	21.4	34.1	0.2
2008	8	29	22.1	7.2	34.5	8	0.8	""	"no"	2008-08-29	29Aug2008	NA	NA	NA	22.1	34.5	0.8
2008	8	30	22.1	8	34.3	8.5	0.3	""	"no"	2008-08-30	30Aug2008	NA	NA	NA	22.1	34.3	0.3
2008	8	31	21.4	8.5	33.6	9	0.1	""	"no"	2008-08-31	31Aug2008	NA	NA	NA	21.4	33.6	0.1
2008	9	1	20.6	9	34.5	9.6	0	""	"no"	2008-09-01	1Sep2008	NA	NA	NA	20.6	34.5	0
2008	9	2	22.3	9.6	35	10.1	0	""	"no"	2008-09-02	2Sep2008	NA	NA	NA	22.3	35	0
2008	9	3	22.7	10.2	33.5	10.5	0.4	""	"no"	2008-09-03	3Sep2008	NA	NA	NA	22.7	33.5	0.4
2008	9	4	22.7	10.5	34.5	11.1	0.1	""	"no"	2008-09-04	4Sep2008	NA	NA	NA	22.7	34.5	0.1
2008	9	5	22.2	11.1	35	11.5	0	""	"no"	2008-09-05	5Sep2008	NA	NA	NA	22.2	35	0
2008	9	6	22.1	11.5	34	11.9	0	""	"no"	2008-09-06	6Sep2008	NA	NA	NA	22.1	34	0
2008	9	7	21.5	12	34.7	12.7	0	""	"no"	2008-09-07	7Sep2008	NA	NA	NA	21.5	34.7	0
2008	9	8	21	12.7	34.5	13.5	0.2	""	"no"	2008-09-08	8Sep2008	NA	NA	NA	21	34.5	0.2
2008	9	9	22.1	13.5	33.5	14.1	7.6	""	"no"	2008-09-09	9Sep2008	NA	NA	NA	22.1	33.5	7.6
2008	9	10	21.5	14.1	34.1	14.9	0.2	""	"no"	2008-09-10	10Sep2008	NA	NA	NA	21.5	34.1	0.2
2008	9	11	22.1	14.9	33.2	15.7	7.8	""	"no"	2008-09-11	11Sep2008	NA	NA	NA	22.1	33.2	7.8
2008	9	12	22.1	15.8	33.7	1	2.6	""	"no"	2008-09-12	12Sep2008	NA	NA	NA	22.1	33.7	2.6
2008	9	13	22.1	1	31	1.7	6	""	"no"	2008-09-13	13Sep2008	NA	NA	NA	22.1	31	6
2008	9	14	22	1.7	33.6	2.6	0.1	""	"no"	2008-09-14	14Sep2008	24.7	32.31	0	22	33.6	0.1
2008	9	15	22.7	2.7	32.2	3.2	3.3	""	"no"	2008-09-15	15Sep2008	22.42	30.75	3.8	22.7	32.2	3.3
2008	9	16	22.2	3.2	34.6	3.8	0.1	""	"no"	2008-09-16	16Sep2008	22.06	32.5	0	22.2	34.6	0.1
2008	9	17	22.6	4	35	4.9	0	""	"no"	2008-09-17	17Sep2008	22.3	33.27	0	22.6	35	0
2008	9	18	22.6	5	34.1	5.9	0	""	"no"	2008-09-18	18Sep2008	22.36	32	0	22.6	34.1	0
2008	9	19	22	6.1	34	7	0	""	"no"	2008-09-19	19Sep2008	21.75	32.2	0	22	34	0
2008	9	20	22	7.1	33.8	7.8	0.9	""	"no"	2008-09-20	20Sep2008	21.72	31.98	0.8	22	33.8	0.9
2008	9	21	22	7.9	31.7	8.5	12.7	""	"no"	2008-09-21	21Sep2008	21.75	30.38	13	22	31.7	12.7
2008	9	22	22	8.5	33.6	9.5	6.2	""	"no"	2008-09-22	22Sep2008	21.81	31.45	6.6	22	33.6	6.2
2008	9	23	21.6	9.6	35.5	NA	0.1	""	"no"	2008-09-23	23Sep2008	21.63	32.85	1.8	21.6	35.5	0.1
2008	9	24	21.2	NA	35.5	NA	0	""	"no"	2008-09-24	24Sep2008	22.78	33.28	0	21.2	35.5	0
2008	9	25	21.2	NA	35.5	NA	0	""	"no"	2008-09-25	25Sep2008	22.36	31.77	8.4	21.2	35.5	0
2008	9	26	21.2	NA	35.5	NA	0	""	"no"	2008-09-26	26Sep2008	21.03	33.3	0.4	21.2	35.5	0
2008	9	27	21.2	NA	35.5	16	10	"evaporation totale piche depuis 23/09/2008"	"no"	2008-09-27	27Sep2008	21.45	33.78	0.8	21.2	35.5	10
2008	9	28	22.4	16.1	35.3	2.3	0.2	""	"no"	2008-09-28	28Sep2008	22.18	33.55	0	22.4	35.3	0.2
2008	9	29	21.9	2.4	34.5	3.6	0.1	""	"no"	2008-09-29	29Sep2008	21.66	32.78	0	21.9	34.5	0.1
2008	9	30	22.6	NA	35.6	5.3	0.1	""	"no"	2008-09-30	30Sep2008	22.58	33.51	0	22.6	35.6	0.1
2008	10	1	23.6	6.7	34.3	7.7	14.1	""	"no"	2008-10-01	1Oct2008	22.55	32.78	15.2	23.6	34.3	14.1
2008	10	2	22.1	7.7	33.2	8.5	14.2	""	"no"	2008-10-02	2Oct2008	21.97	31.64	15.2	22.1	33.2	14.2
2008	10	3	21.5	8.5	34.2	9.8	4.2	""	"no"	2008-10-03	3Oct2008	21.3	32.41	4.4	21.5	34.2	4.2
2008	10	4	20.9	10	34.7	11.5	0.7	""	"no"	2008-10-04	4Oct2008	20.78	33.37	0.6	20.9	34.7	0.7
2008	10	5	22	11.6	33.5	13	0.1	""	"no"	2008-10-05	5Oct2008	21.75	32.42	0	22	33.5	0.1
2008	10	6	23	13.2	34.7	14.5	7.4	""	"no"	2008-10-06	6Oct2008	22.72	32.99	7.8	23	34.7	7.4
2008	10	7	22.2	14.6	35.4	16	0.7	""	"no"	2008-10-07	7Oct2008	22	33.17	0.8	22.2	35.4	0.7
2008	10	8	22.5	0	34.4	2.3	0.2	""	"no"	2008-10-08	8Oct2008	22.36	32.63	0	22.5	34.4	0.2
2008	10	9	22	2.5	34.6	4.6	0.1	""	"no"	2008-10-09	9Oct2008	21.84	32.78	0	22	34.6	0.1
2008	10	10	22	4.6	34.8	6.6	0.1	""	"no"	2008-10-10	10Oct2008	21.78	32.46	0	22	34.8	0.1
2008	10	11	22	6.7	34.9	9.2	0	""	"no"	2008-10-11	11Oct2008	21.81	32.91	0	22	34.9	0
2008	10	12	22	9.3	36	11.1	2.1	""	"no"	2008-10-12	12Oct2008	21.78	33.43	2.2	22	36	2.1
2008	10	13	22.9	11.2	34.4	12.9	0.2	""	"no"	2008-10-13	13Oct2008	22.68	32.65	0	22.9	34.4	0.2
2008	10	14	22.2	13.3	35.1	NA	0	""	"no"	2008-10-14	14Oct2008	22.06	33.26	0	22.2	35.1	0
2008	10	15	22	0	34.5	2	0	""	"no"	2008-10-15	15Oct2008	21.81	32.96	0	22	34.5	0
2008	10	16	22.6	2.2	34.7	4.1	0.2	""	"no"	2008-10-16	16Oct2008	22.39	32.63	0	22.6	34.7	0.2
2008	10	17	22	4.1	35.5	6	0	""	"no"	2008-10-17	17Oct2008	21.87	33.22	0	22	35.5	0
2008	10	18	23.5	6.1	35.2	7.9	0	""	"no"	2008-10-18	18Oct2008	23.13	33.45	0	23.5	35.2	0
2008	10	19	23	10.2	35.7	11.5	0	""	"no"	2008-10-19	19Oct2008	22.72	33.18	0	23	35.7	0
2008	10	20	22.1	12.7	35	NA	0	""	"no"	2008-10-20	20Oct2008	21.87	33	0	22.1	35	0
2008	10	21	21.1	1.3	35.5	4.5	0	""	"no"	2008-10-21	21Oct2008	20.87	33.55	0	21.1	35.5	0
2008	10	22	22.1	6.3	35.6	9.2	0	""	"no"	2008-10-22	22Oct2008	21.84	33.71	0	22.1	35.6	0
2008	10	23	21.7	9.6	35.7	11.6	0.8	""	"no"	2008-10-23	23Oct2008	21.51	33.42	0.8	21.7	35.7	0.8
2008	10	24	21.3	11.6	35.5	13.7	0	""	"no"	2008-10-24	24Oct2008	21	33.06	0	21.3	35.5	0
2008	10	25	22	14	35.2	15.5	0.4	""	"no"	2008-10-25	25Oct2008	21.78	32.79	0.4	22	35.2	0.4
2008	10	26	21.5	15.6	36.7	16.7	2.1	""	"no"	2008-10-26	26Oct2008	21.33	33.96	2.4	21.5	36.7	2.1
2008	10	27	22.4	0.1	35.8	1.8	0.2	""	"no"	2008-10-27	27Oct2008	22.06	33.36	0	22.4	35.8	0.2
2008	10	28	22.5	1.8	36.4	2.4	4.4	""	"no"	2008-10-28	28Oct2008	22.18	34.44	5.2	22.5	36.4	4.4
2008	10	29	22.2	2.4	35.5	2.9	0.1	""	"no"	2008-10-29	29Oct2008	21.87	33.53	0	22.2	35.5	0.1
2008	10	30	22.1	2.9	35.1	3.5	0	""	"no"	2008-10-30	30Oct2008	21.87	32.78	0	22.1	35.1	0
2008	10	31	21.6	3.5	35.5	4.1	0	""	"no"	2008-10-31	31Oct2008	21.39	33.6	0	21.6	35.5	0
2008	11	1	22.5	4.2	36	4.6	9	""	"no"	2008-11-01	1Nov2008	22.33	34.35	9.8	22.5	36	9
2008	11	2	22.4	4.6	35	5.1	0.1	""	"no"	2008-11-02	2Nov2008	22.18	33.1	0	22.4	35	0.1
2008	11	3	21.8	5.1	34.7	5.6	0	""	"no"	2008-11-03	3Nov2008	21.6	32.38	0	21.8	34.7	0
2008	11	4	20.7	5.6	35.7	6.4	0	""	"no"	2008-11-04	4Nov2008	20.42	33.98	0	20.7	35.7	0
2008	11	5	21	6.5	35.5	7.1	0.4	""	"no"	2008-11-05	5Nov2008	20.69	34.06	0.4	21	35.5	0.4
2008	11	6	22.6	7.1	35.5	7.9	1	""	"no"	2008-11-06	6Nov2008	22.33	33.8	1.2	22.6	35.5	1
2008	11	7	21.9	8	35.5	8.7	0.1	""	"no"	2008-11-07	7Nov2008	21.42	33.56	0.2	21.9	35.5	0.1
2008	11	8	22.5	8.8	36	9.4	0.4	""	"no"	2008-11-08	8Nov2008	22.06	34.37	0.2	22.5	36	0.4
2008	11	9	22.9	9.5	36.3	10.6	5.2	""	"no"	2008-11-09	9Nov2008	21.69	34.05	6.2	22.9	36.3	5.2
2008	11	10	21.9	10.7	36.1	11.4	3.9	""	"no"	2008-11-10	10Nov2008	21.39	34.31	4.4	21.9	36.1	3.9
2008	11	11	21.4	11.4	35.5	11.9	0.3	""	"no"	2008-11-11	11Nov2008	21	33.99	0.2	21.4	35.5	0.3
2008	11	12	21.8	12	36.1	12.7	0.1	""	"no"	2008-11-12	12Nov2008	21.33	34.27	0	21.8	36.1	0.1
2008	11	13	22.4	12.8	36.7	13.8	0	""	"no"	2008-11-13	13Nov2008	22	34.58	0	22.4	36.7	0
2008	11	14	22.2	13.9	35.5	14.7	5	""	"no"	2008-11-14	14Nov2008	21.85	33.86	5.4	22.2	35.5	5
2008	11	15	22.7	14.9	35.2	16.1	0.2	""	"no"	2008-11-15	15Nov2008	22.42	33.47	0	22.7	35.2	0.2
2008	11	16	22.2	16.3	35.6	2.1	0	""	"no"	2008-11-16	16Nov2008	21.85	33.46	0	22.2	35.6	0
2008	11	17	22	2.1	34.5	3.8	0	""	"no"	2008-11-17	17Nov2008	21.69	32.35	0	22	34.5	0
2008	11	18	22.5	4.1	34	5.2	0	""	"no"	2008-11-18	18Nov2008	22.06	32.7	0	22.5	34	0
2008	11	19	23.9	5.4	34.3	6.2	0	""	"no"	2008-11-19	19Nov2008	23.37	33.03	0	23.9	34.3	0
2008	11	20	22.6	6.4	34.5	7.4	0	""	"no"	2008-11-20	20Nov2008	22.33	32.56	0	22.6	34.5	0
2008	11	21	22	7.5	35.2	8.2	6.8	""	"no"	2008-11-21	21Nov2008	21.48	33.61	7.2	22	35.2	6.8
2008	11	22	22.5	8.3	30.5	8.8	4.8	""	"no"	2008-11-22	22Nov2008	22.06	29.9	5	22.5	30.5	4.8
2008	11	23	22	8.8	30.6	9.8	0.1	""	"no"	2008-11-23	23Nov2008	21.6	33.65	0	22	30.6	0.1
2008	11	24	23.3	10	35	11	0	""	"no"	2008-11-24	24Nov2008	22.89	33.55	0	23.3	35	0
2008	11	25	22	11.1	35	12.4	0.5	""	"no"	2008-11-25	25Nov2008	21.54	33.19	0.4	22	35	0.5
2008	11	26	21.7	12.6	35.7	13.9	1	""	"no"	2008-11-26	26Nov2008	21.33	33.58	1	21.7	35.7	1
2008	11	27	21.2	14	35.8	15.6	0.2	""	"no"	2008-11-27	27Nov2008	20.91	33.61	0	21.2	35.8	0.2
2008	11	28	23	15.7	36.5	2.5	0	""	"no"	2008-11-28	28Nov2008	22.42	34.31	0	23	36.5	0
2008	11	29	24.1	2.7	35.3	5.3	0	""	"no"	2008-11-29	29Nov2008	23.61	33.46	0	24.1	35.3	0
2008	11	30	21.5	5.6	35.4	6.9	0.7	""	"no"	2008-11-30	30Nov2008	21.06	33.31	0.6	21.5	35.4	0.7
2008	12	1	22	7	34.7	8.2	2.5	""	"no"	2008-12-01	1Dec2008	21.66	33.49	2.8	22	34.7	2.5
2008	12	2	22.9	8.3	33.2	9.3	13	""	"no"	2008-12-02	2Dec2008	22.3	32.2	14.2	22.9	33.2	13
2008	12	3	22	9.3	34	10.5	9.6	""	"no"	2008-12-03	3Dec2008	21.69	32.19	10.4	22	34	9.6
2008	12	4	22.2	10.5	33.7	11.5	5.9	""	"no"	2008-12-04	4Dec2008	21.91	31	6.4	22.2	33.7	5.9
2008	12	5	22.6	11.5	33.5	12.9	0.9	""	"no"	2008-12-05	5Dec2008	22.33	32.12	0.8	22.6	33.5	0.9
2008	12	6	22.8	13	34.5	14.3	16.7	""	"no"	2008-12-06	6Dec2008	22.36	32.77	18.8	22.8	34.5	16.7
2008	12	7	22.5	14.3	34.6	15.7	10.2	""	"no"	2008-12-07	7Dec2008	22.15	32.88	11.2	22.5	34.6	10.2
2008	12	8	22.1	15.7	33.6	1	25	""	"no"	2008-12-08	8Dec2008	21.82	31.93	28	22.1	33.6	25
2008	12	9	22.6	1.1	33	2	2.2	""	"no"	2008-12-09	9Dec2008	22.21	31.6	2.2	22.6	33	2.2
2008	12	10	22.1	2	33	2.9	0.6	""	"no"	2008-12-10	10Dec2008	21.85	30.58	0.6	22.1	33	0.6
2008	12	11	22.3	2.9	33.6	4.2	0.2	""	"no"	2008-12-11	11Dec2008	21.97	23.13	0	22.3	33.6	0.2
2008	12	12	22.4	4.3	NA	NA	0	""	"no"	2008-12-12	12Dec2008	NA	NA	NA	22.4	NA	0
2008	12	13	NA	NA	NA	NA	NA	""	"yes"	2008-12-13	13Dec2008	NA	NA	NA	NA	NA	NA
2008	12	14	NA	NA	NA	NA	NA	""	"yes"	2008-12-14	14Dec2008	NA	NA	NA	NA	NA	NA
2008	12	15	NA	NA	NA	NA	NA	""	"yes"	2008-12-15	15Dec2008	NA	NA	NA	NA	NA	NA
2008	12	16	NA	NA	NA	NA	NA	""	"yes"	2008-12-16	16Dec2008	NA	NA	NA	NA	NA	NA
2008	12	17	NA	NA	NA	NA	NA	""	"yes"	2008-12-17	17Dec2008	NA	NA	NA	NA	NA	NA
2008	12	18	NA	NA	NA	NA	NA	""	"yes"	2008-12-18	18Dec2008	NA	NA	NA	NA	NA	NA
2008	12	19	NA	NA	NA	NA	NA	""	"yes"	2008-12-19	19Dec2008	NA	NA	NA	NA	NA	NA
2008	12	20	NA	NA	NA	NA	NA	""	"yes"	2008-12-20	20Dec2008	NA	NA	NA	NA	NA	NA
2008	12	21	NA	NA	NA	NA	NA	""	"yes"	2008-12-21	21Dec2008	NA	NA	NA	NA	NA	NA
2008	12	22	NA	NA	NA	NA	NA	""	"yes"	2008-12-22	22Dec2008	NA	NA	NA	NA	NA	NA
2008	12	23	NA	NA	NA	NA	NA	""	"yes"	2008-12-23	23Dec2008	NA	NA	NA	NA	NA	NA
2008	12	24	NA	NA	NA	NA	NA	""	"yes"	2008-12-24	24Dec2008	NA	NA	NA	NA	NA	NA
2008	12	25	NA	NA	NA	NA	NA	""	"yes"	2008-12-25	25Dec2008	NA	NA	NA	NA	NA	NA
2008	12	26	NA	NA	NA	NA	NA	""	"yes"	2008-12-26	26Dec2008	NA	NA	NA	NA	NA	NA
